station,valid,tmpf,dwpf,sknt,drct,alti,p01i,skyc1
LAX,2026-03-01 21:53,73.00,56.00,10.00,270.00,29.95,0.00,FEW
LAX,2026-03-01 22:53,73.00,53.00,13.00,260.00,29.94,0.00,FEW
LAX,2026-03-01 23:53,68.00,55.00,11.00,260.00,29.94,0.00,FEW
LAX,2026-03-02 00:53,66.00,56.00,12.00,250.00,29.94,0.00,SCT
LAX,2026-03-02 01:53,65.00,57.00,7.00,270.00,29.94,0.00,FEW
LAX,2026-03-02 02:53,64.00,57.00,10.00,260.00,29.95,0.00,FEW
LAX,2026-03-02 03:53,65.00,55.00,10.00,240.00,29.96,0.00,FEW
LAX,2026-03-02 04:53,65.00,55.00,13.00,230.00,29.98,0.00,BKN
LAX,2026-03-02 05:53,64.00,56.00,8.00,240.00,29.98,0.00,BKN
LAX,2026-03-02 06:53,63.00,56.00,8.00,250.00,29.97,0.00,BKN
LAX,2026-03-02 07:53,62.00,56.00,9.00,240.00,29.98,0.00,BKN
LAX,2026-03-02 08:53,59.00,57.00,8.00,240.00,29.98,0.00,FEW
LAX,2026-03-02 09:53,59.00,57.00,6.00,230.00,29.97,0.00,FEW
LAX,2026-03-02 10:53,58.00,56.00,0.00,0.00,29.96,0.00,FEW
LAX,2026-03-02 11:53,57.00,55.00,3.00,60.00,29.95,0.00,FEW
LAX,2026-03-02 12:53,57.00,55.00,3.00,90.00,29.95,0.00,FEW
LAX,2026-03-02 13:53,58.00,56.00,0.00,0.00,29.96,0.00,FEW
LAX,2026-03-02 14:53,58.00,57.00,3.00,90.00,29.98,0.00,SCT
LAX,2026-03-02 15:53,60.00,57.00,4.00,90.00,29.99,0.00,FEW
LAX,2026-03-02 16:53,63.00,56.00,0.00,0.00,30.00,0.00,FEW
LAX,2026-03-02 17:53,64.00,55.00,7.00,240.00,30.01,0.00,FEW
LAX,2026-03-02 18:53,64.00,55.00,11.00,230.00,30.01,0.00,FEW
LAX,2026-03-02 19:53,64.00,54.00,10.00,240.00,30.00,0.00,FEW
LAX,2026-03-02 20:53,65.00,52.00,12.00,230.00,29.98,0.00,FEW
LAX,2026-03-02 21:53,65.00,51.00,15.00,230.00,29.97,0.00,FEW
LAX,2026-03-02 22:53,64.00,52.00,11.00,230.00,29.96,0.00,FEW
LAX,2026-03-02 23:53,63.00,53.00,11.00,250.00,29.95,0.00,FEW
LAX,2026-03-03 00:53,61.00,54.00,12.00,250.00,29.95,0.00,FEW
LAX,2026-03-03 01:53,59.00,55.00,9.00,240.00,29.95,0.00,FEW
LAX,2026-03-03 02:53,59.00,55.00,7.00,230.00,29.95,0.00,CLR
LAX,2026-03-03 03:53,60.00,55.00,3.00,100.00,29.96,0.00,CLR
LAX,2026-03-03 04:53,60.00,55.00,3.00,120.00,29.96,0.00,CLR
LAX,2026-03-03 05:53,57.00,55.00,5.00,90.00,29.98,0.00,CLR
LAX,2026-03-03 06:53,58.00,55.00,5.00,110.00,29.98,0.00,CLR
LAX,2026-03-03 07:53,57.00,55.00,5.00,110.00,29.99,0.00,CLR
LAX,2026-03-03 08:53,56.00,54.00,4.00,110.00,30.01,0.00,FEW
LAX,2026-03-03 09:53,57.00,54.00,6.00,70.00,29.99,0.00,FEW
LAX,2026-03-03 10:53,56.00,53.00,7.00,60.00,29.98,0.00,SCT
LAX,2026-03-03 11:53,56.00,53.00,4.00,80.00,29.98,0.00,FEW
LAX,2026-03-03 12:53,57.00,52.00,6.00,60.00,29.99,0.00,FEW
LAX,2026-03-03 13:53,57.00,52.00,4.00,60.00,30.01,0.00,SCT
LAX,2026-03-03 14:53,57.00,51.00,3.00,null,30.02,0.00,FEW
LAX,2026-03-03 15:53,59.00,52.00,0.00,0.00,30.04,0.00,FEW
LAX,2026-03-03 16:53,61.00,53.00,4.00,110.00,30.05,0.00,FEW
LAX,2026-03-03 17:53,63.00,52.00,0.00,0.00,30.06,0.00,FEW
LAX,2026-03-03 18:53,65.00,53.00,5.00,270.00,30.06,0.00,FEW
LAX,2026-03-03 19:53,65.00,53.00,6.00,250.00,30.05,0.00,FEW
LAX,2026-03-03 20:53,66.00,53.00,9.00,260.00,30.03,0.00,FEW
LAX,2026-03-03 21:53,65.00,54.00,10.00,260.00,30.02,0.00,FEW
LAX,2026-03-03 22:53,62.00,54.00,11.00,260.00,30.01,0.00,FEW
LAX,2026-03-03 23:53,63.00,53.00,11.00,270.00,30.00,0.00,FEW
LAX,2026-03-04 00:53,62.00,53.00,11.00,270.00,29.99,0.00,FEW
LAX,2026-03-04 01:53,60.00,55.00,11.00,260.00,29.99,0.00,FEW
LAX,2026-03-04 02:53,60.00,55.00,9.00,260.00,30.00,0.00,FEW
LAX,2026-03-04 03:53,59.00,54.00,8.00,250.00,30.00,0.00,CLR
LAX,2026-03-04 04:53,59.00,55.00,6.00,240.00,30.01,0.00,FEW
LAX,2026-03-04 05:53,58.00,55.00,4.00,240.00,30.01,0.00,FEW
LAX,2026-03-04 06:53,59.00,54.00,4.00,180.00,30.02,0.00,FEW
LAX,2026-03-04 07:53,59.00,54.00,0.00,0.00,30.02,0.00,FEW
LAX,2026-03-04 08:53,58.00,55.00,0.00,0.00,30.01,0.00,FEW
LAX,2026-03-04 09:53,57.00,55.00,0.00,0.00,30.01,0.00,FEW
LAX,2026-03-04 10:53,57.00,54.00,3.00,170.00,30.00,0.00,SCT
LAX,2026-03-04 11:53,55.00,53.00,3.00,100.00,30.00,0.00,SCT
LAX,2026-03-04 12:53,56.00,54.00,0.00,0.00,30.00,0.00,SCT
LAX,2026-03-04 13:53,57.00,54.00,3.00,90.00,30.01,0.00,FEW
LAX,2026-03-04 14:53,58.00,54.00,3.00,150.00,30.02,0.00,FEW
LAX,2026-03-04 15:53,58.00,54.00,3.00,120.00,30.03,0.00,OVC
LAX,2026-03-04 16:53,59.00,54.00,0.00,0.00,30.05,0.00,OVC
LAX,2026-03-04 17:53,60.00,54.00,6.00,110.00,30.05,0.00,OVC
LAX,2026-03-04 18:53,61.00,54.00,0.00,0.00,30.05,0.00,OVC
LAX,2026-03-04 19:53,62.00,54.00,11.00,260.00,30.04,0.00,FEW
LAX,2026-03-04 20:53,63.00,54.00,4.00,210.00,30.02,0.00,FEW
LAX,2026-03-04 21:53,65.00,55.00,7.00,270.00,29.99,0.00,FEW
LAX,2026-03-04 22:53,63.00,55.00,9.00,260.00,29.97,0.00,FEW
LAX,2026-03-04 23:53,61.00,54.00,11.00,250.00,29.96,0.00,FEW
LAX,2026-03-05 00:53,59.00,54.00,9.00,250.00,29.95,0.00,FEW
LAX,2026-03-05 01:53,57.00,53.00,8.00,230.00,29.95,0.00,SCT
LAX,2026-03-05 02:53,58.00,54.00,6.00,250.00,29.95,0.00,BKN
LAX,2026-03-05 03:53,57.00,54.00,5.00,260.00,29.94,0.00,OVC
LAX,2026-03-05 04:53,57.00,53.00,3.00,260.00,29.95,0.00,BKN
LAX,2026-03-05 05:53,57.00,53.00,5.00,340.00,29.94,0.00,OVC
LAX,2026-03-05 06:53,57.00,54.00,5.00,240.00,29.94,0.00,OVC
LAX,2026-03-05 07:53,58.00,53.00,3.00,null,29.94,0.00,OVC
LAX,2026-03-05 08:53,56.00,52.00,3.00,null,29.93,0.00,BKN
LAX,2026-03-05 09:53,56.00,53.00,0.00,0.00,29.92,0.00,SCT
LAX,2026-03-05 10:53,55.00,52.00,0.00,0.00,29.91,0.00,FEW
LAX,2026-03-05 11:53,55.00,52.00,6.00,260.00,29.90,0.00,FEW
LAX,2026-03-05 12:53,52.00,48.00,5.00,120.00,29.89,0.00,FEW
LAX,2026-03-05 13:53,59.00,37.00,7.00,350.00,29.91,0.00,FEW
LAX,2026-03-05 14:53,59.00,34.00,10.00,360.00,29.92,0.00,FEW
LAX,2026-03-05 15:53,62.00,33.00,13.00,310.00,29.95,0.00,FEW
LAX,2026-03-05 16:53,63.00,33.00,17.00,330.00,29.96,0.00,FEW
LAX,2026-03-05 17:53,66.00,33.00,19.00,330.00,29.96,0.00,FEW
LAX,2026-03-05 18:53,69.00,32.00,15.00,340.00,29.97,0.00,FEW
LAX,2026-03-05 19:53,71.00,33.00,19.00,320.00,29.95,0.00,FEW
LAX,2026-03-05 20:53,73.00,32.00,15.00,330.00,29.92,0.00,FEW
LAX,2026-03-05 21:53,75.00,27.00,11.00,330.00,29.90,0.00,CLR
LAX,2026-03-05 22:53,75.00,26.00,10.00,340.00,29.88,0.00,CLR
LAX,2026-03-05 23:53,70.00,42.00,17.00,280.00,29.89,0.00,FEW
LAX,2026-03-06 00:53,64.00,50.00,20.00,270.00,29.90,0.00,FEW
LAX,2026-03-06 01:53,66.00,44.00,10.00,300.00,29.91,0.00,FEW
LAX,2026-03-06 02:53,67.00,26.00,8.00,340.00,29.93,0.00,FEW
LAX,2026-03-06 03:53,65.00,27.00,10.00,350.00,29.94,0.00,FEW
LAX,2026-03-06 04:53,64.00,28.00,11.00,340.00,29.95,0.00,CLR
LAX,2026-03-06 05:53,63.00,27.00,5.00,360.00,29.95,0.00,CLR
LAX,2026-03-06 06:53,63.00,26.00,6.00,null,29.96,0.00,CLR
LAX,2026-03-06 07:53,63.00,26.00,7.00,360.00,29.95,0.00,CLR
LAX,2026-03-06 08:53,62.00,27.00,6.00,null,29.95,0.00,CLR
LAX,2026-03-06 09:53,61.00,25.00,7.00,360.00,29.94,0.00,CLR
LAX,2026-03-06 10:53,58.00,27.00,4.00,10.00,29.94,0.00,CLR
LAX,2026-03-06 11:53,55.00,28.00,0.00,0.00,29.95,0.00,CLR
LAX,2026-03-06 12:53,53.00,30.00,4.00,80.00,29.98,0.00,CLR
LAX,2026-03-06 13:53,55.00,29.00,0.00,0.00,29.99,0.00,CLR
LAX,2026-03-06 14:53,56.00,30.00,0.00,0.00,30.00,0.00,CLR
LAX,2026-03-06 15:53,62.00,31.00,3.00,110.00,30.02,0.00,FEW
LAX,2026-03-06 16:53,66.00,30.00,5.00,90.00,30.03,0.00,FEW
LAX,2026-03-06 17:53,68.00,24.00,0.00,0.00,30.04,0.00,FEW
LAX,2026-03-06 18:53,71.00,25.00,0.00,0.00,30.04,0.00,FEW
LAX,2026-03-06 19:53,73.00,26.00,8.00,260.00,30.02,0.00,FEW
LAX,2026-03-06 20:53,71.00,26.00,8.00,250.00,30.01,0.00,SCT
LAX,2026-03-06 21:53,73.00,26.00,9.00,250.00,29.99,0.00,FEW
LAX,2026-03-06 22:53,72.00,26.00,11.00,230.00,29.98,0.00,FEW
LAX,2026-03-06 23:53,69.00,45.00,9.00,190.00,29.96,0.00,FEW
LAX,2026-03-07 00:53,67.00,45.00,9.00,200.00,29.96,0.00,FEW
LAX,2026-03-07 01:53,63.00,49.00,10.00,190.00,29.98,0.00,FEW
LAX,2026-03-07 02:53,62.00,47.00,7.00,180.00,29.99,0.00,FEW
LAX,2026-03-07 03:53,63.00,48.00,6.00,320.00,30.00,0.00,CLR
LAX,2026-03-07 04:53,62.00,44.00,5.00,310.00,30.00,0.00,CLR
LAX,2026-03-07 05:53,62.00,33.00,5.00,310.00,30.01,0.00,CLR
LAX,2026-03-07 06:53,63.00,36.00,5.00,310.00,30.02,0.00,CLR
LAX,2026-03-07 07:53,63.00,29.00,7.00,350.00,30.02,0.00,CLR
LAX,2026-03-07 08:53,62.00,28.00,3.00,null,30.02,0.00,CLR
LAX,2026-03-07 09:53,60.00,24.00,5.00,340.00,30.01,0.00,CLR
LAX,2026-03-07 10:53,62.00,21.00,10.00,320.00,30.00,0.00,CLR
LAX,2026-03-07 11:53,64.00,19.00,9.00,40.00,30.00,0.00,CLR
LAX,2026-03-07 12:53,59.00,22.00,4.00,210.00,30.02,0.00,CLR
LAX,2026-03-07 13:53,62.00,19.00,5.00,null,30.03,0.00,CLR
LAX,2026-03-07 14:53,63.00,20.00,7.00,90.00,30.03,0.00,FEW
LAX,2026-03-07 15:53,67.00,19.00,9.00,60.00,30.04,0.00,FEW
LAX,2026-03-07 16:53,70.00,19.00,19.00,40.00,30.05,0.00,FEW
LAX,2026-03-07 17:53,71.00,20.00,19.00,30.00,30.05,0.00,FEW
LAX,2026-03-07 18:53,74.00,22.00,15.00,40.00,30.05,0.00,FEW
LAX,2026-03-07 19:53,75.00,21.00,15.00,30.00,30.04,0.00,FEW
LAX,2026-03-07 20:53,77.00,23.00,11.00,40.00,30.01,0.00,FEW
LAX,2026-03-07 21:53,78.00,23.00,14.00,70.00,29.98,0.00,FEW
LAX,2026-03-07 22:53,78.00,18.00,9.00,60.00,29.97,0.00,FEW
LAX,2026-03-07 23:53,77.00,17.00,15.00,40.00,29.95,0.00,FEW
LAX,2026-03-08 00:53,76.00,16.00,13.00,60.00,29.95,0.00,FEW
LAX,2026-03-08 01:53,73.00,15.00,8.00,50.00,29.96,0.00,FEW
LAX,2026-03-08 02:53,71.00,15.00,7.00,40.00,29.98,0.00,FEW
LAX,2026-03-08 03:53,70.00,16.00,7.00,20.00,29.99,0.00,CLR
LAX,2026-03-08 04:53,68.00,17.00,6.00,10.00,29.99,0.00,CLR
LAX,2026-03-08 05:53,69.00,15.00,5.00,10.00,29.98,0.00,CLR
LAX,2026-03-08 06:53,66.00,16.00,6.00,30.00,29.97,0.00,CLR
LAX,2026-03-08 07:53,70.00,13.00,8.00,30.00,29.95,0.00,CLR
LAX,2026-03-08 08:53,69.00,15.00,5.00,null,29.95,0.00,CLR
LAX,2026-03-08 09:53,62.00,19.00,3.00,110.00,29.94,0.00,CLR
LAX,2026-03-08 10:53,63.00,18.00,0.00,0.00,29.92,0.00,CLR
LAX,2026-03-08 11:53,62.00,20.00,0.00,0.00,29.93,0.00,CLR
LAX,2026-03-08 12:53,60.00,22.00,0.00,0.00,29.92,0.00,CLR
LAX,2026-03-08 13:53,64.00,21.00,0.00,0.00,29.92,0.00,CLR
LAX,2026-03-08 14:53,67.00,19.00,8.00,340.00,29.92,0.00,FEW
LAX,2026-03-08 15:53,71.00,22.00,7.00,360.00,29.92,0.00,FEW
LAX,2026-03-08 16:53,76.00,23.00,7.00,360.00,29.92,0.00,FEW
LAX,2026-03-08 17:53,82.00,23.00,6.00,null,29.90,0.00,FEW
LAX,2026-03-08 18:53,85.00,21.00,5.00,40.00,29.89,0.00,CLR
LAX,2026-03-08 19:53,87.00,22.00,9.00,10.00,29.85,0.00,CLR
LAX,2026-03-08 20:53,87.00,21.00,3.00,null,29.82,0.00,CLR
LAX,2026-03-08 21:53,88.00,24.00,10.00,240.00,29.79,0.00,CLR
LAX,2026-03-08 22:53,87.00,24.00,9.00,270.00,29.77,0.00,CLR
LAX,2026-03-08 23:53,87.00,27.00,11.00,280.00,29.76,0.00,FEW
LAX,2026-03-09 00:53,84.00,30.00,7.00,280.00,29.76,0.00,FEW
LAX,2026-03-09 01:53,83.00,26.00,6.00,310.00,29.76,0.00,FEW
LAX,2026-03-09 02:53,77.00,35.00,3.00,null,29.78,0.00,CLR
LAX,2026-03-09 03:53,77.00,26.00,6.00,320.00,29.79,0.00,CLR
LAX,2026-03-09 04:53,71.00,43.00,12.00,130.00,29.81,0.00,CLR
LAX,2026-03-09 05:53,63.00,54.00,8.00,110.00,29.83,0.00,CLR
LAX,2026-03-09 06:53,61.00,53.00,11.00,110.00,29.85,0.00,CLR
LAX,2026-03-09 07:53,61.00,56.00,13.00,130.00,29.85,0.00,FEW
LAX,2026-03-09 08:53,61.00,55.00,13.00,110.00,29.87,0.00,FEW
LAX,2026-03-09 09:53,61.00,55.00,9.00,90.00,29.88,0.00,SCT
LAX,2026-03-09 10:53,60.00,51.00,10.00,60.00,29.87,0.00,FEW
LAX,2026-03-09 11:53,59.00,50.00,8.00,50.00,29.86,0.00,FEW
LAX,2026-03-09 12:53,58.00,49.00,5.00,50.00,29.87,0.00,FEW
LAX,2026-03-09 13:53,59.00,48.00,6.00,40.00,29.86,0.00,FEW
LAX,2026-03-09 14:53,59.00,48.00,3.00,140.00,29.89,0.00,FEW
LAX,2026-03-09 15:53,62.00,49.00,6.00,90.00,29.92,0.00,FEW
LAX,2026-03-09 16:53,65.00,52.00,9.00,150.00,29.94,0.00,FEW
LAX,2026-03-09 17:53,67.00,53.00,8.00,130.00,29.94,0.00,SCT
LAX,2026-03-09 18:53,69.00,52.00,6.00,100.00,29.93,0.00,FEW
LAX,2026-03-09 19:53,68.00,55.00,10.00,230.00,29.92,0.00,FEW
LAX,2026-03-09 20:53,68.00,55.00,12.00,270.00,29.90,0.00,FEW
LAX,2026-03-09 21:53,68.00,54.00,13.00,260.00,29.88,0.00,FEW
LAX,2026-03-09 22:53,67.00,53.00,12.00,250.00,29.87,0.00,FEW
LAX,2026-03-09 23:53,65.00,55.00,14.00,240.00,29.88,0.00,FEW
LAX,2026-03-10 00:53,64.00,57.00,13.00,240.00,29.90,0.00,FEW
LAX,2026-03-10 01:53,62.00,57.00,12.00,260.00,29.91,0.00,FEW
LAX,2026-03-10 02:53,61.00,58.00,12.00,270.00,29.92,0.00,FEW
LAX,2026-03-10 03:53,60.00,57.00,8.00,280.00,29.94,0.00,FEW
LAX,2026-03-10 04:53,60.00,57.00,8.00,280.00,29.96,0.00,FEW
LAX,2026-03-10 05:53,59.00,57.00,4.00,240.00,29.96,0.00,FEW
LAX,2026-03-10 06:53,58.00,57.00,6.00,250.00,29.97,0.00,FEW
LAX,2026-03-10 07:53,59.00,56.00,6.00,250.00,29.97,0.00,FEW
LAX,2026-03-10 08:53,58.00,56.00,4.00,260.00,29.98,0.00,FEW
LAX,2026-03-10 09:53,58.00,55.00,4.00,280.00,29.97,0.00,FEW
LAX,2026-03-10 10:53,58.00,55.00,7.00,260.00,29.98,0.00,FEW
LAX,2026-03-10 11:53,58.00,54.00,7.00,260.00,30.00,0.00,SCT
LAX,2026-03-10 12:53,58.00,53.00,3.00,270.00,30.01,0.00,SCT
LAX,2026-03-10 13:53,58.00,53.00,0.00,0.00,30.02,0.00,SCT
LAX,2026-03-10 14:53,59.00,52.00,3.00,200.00,30.05,0.00,FEW
LAX,2026-03-10 15:53,59.00,52.00,0.00,0.00,30.07,0.00,FEW
LAX,2026-03-10 16:53,60.00,52.00,0.00,0.00,30.10,0.00,FEW
LAX,2026-03-10 17:53,62.00,51.00,4.00,160.00,30.10,0.00,FEW
LAX,2026-03-10 18:53,63.00,52.00,5.00,250.00,30.12,0.00,FEW
LAX,2026-03-10 19:53,65.00,52.00,6.00,240.00,30.12,0.00,FEW
LAX,2026-03-10 20:53,66.00,51.00,10.00,250.00,30.11,0.00,FEW
LAX,2026-03-10 21:53,65.00,52.00,10.00,270.00,30.11,0.00,FEW
LAX,2026-03-10 22:53,64.00,52.00,11.00,270.00,30.10,0.00,FEW
LAX,2026-03-10 23:53,64.00,52.00,10.00,280.00,30.10,0.00,FEW
LAX,2026-03-11 00:53,62.00,51.00,11.00,270.00,30.12,0.00,FEW
LAX,2026-03-11 01:53,60.00,52.00,10.00,270.00,30.14,0.00,FEW
LAX,2026-03-11 02:53,59.00,53.00,9.00,260.00,30.14,0.00,FEW
LAX,2026-03-11 03:53,59.00,52.00,8.00,270.00,30.16,0.00,CLR
LAX,2026-03-11 04:53,58.00,51.00,6.00,250.00,30.17,0.00,CLR
LAX,2026-03-11 05:53,59.00,51.00,7.00,280.00,30.19,0.00,FEW
LAX,2026-03-11 06:53,58.00,51.00,5.00,260.00,30.19,0.00,FEW
LAX,2026-03-11 07:53,59.00,52.00,4.00,null,30.19,0.00,FEW
LAX,2026-03-11 08:53,58.00,52.00,0.00,0.00,30.20,0.00,FEW
LAX,2026-03-11 09:53,57.00,52.00,0.00,0.00,30.20,0.00,FEW
LAX,2026-03-11 10:53,56.00,51.00,0.00,0.00,30.20,0.00,FEW
LAX,2026-03-11 11:53,55.00,51.00,3.00,30.00,30.20,0.00,FEW
LAX,2026-03-11 12:53,55.00,51.00,0.00,0.00,30.21,0.00,FEW
LAX,2026-03-11 13:53,54.00,50.00,0.00,0.00,30.22,0.00,FEW
LAX,2026-03-11 14:53,56.00,51.00,0.00,0.00,30.24,0.00,FEW
LAX,2026-03-11 15:53,59.00,51.00,3.00,100.00,30.25,0.00,FEW
LAX,2026-03-11 16:53,62.00,51.00,0.00,0.00,30.26,0.00,CLR
LAX,2026-03-11 17:53,65.00,52.00,8.00,250.00,30.26,0.00,CLR
LAX,2026-03-11 18:53,66.00,52.00,7.00,250.00,30.26,0.00,CLR
LAX,2026-03-11 19:53,67.00,53.00,9.00,260.00,30.25,0.00,CLR
LAX,2026-03-11 20:53,66.00,55.00,8.00,250.00,30.24,0.00,CLR
LAX,2026-03-11 21:53,66.00,56.00,12.00,260.00,30.22,0.00,FEW
LAX,2026-03-11 22:53,65.00,55.00,9.00,250.00,30.20,0.00,FEW
LAX,2026-03-11 23:53,65.00,54.00,11.00,260.00,30.19,0.00,CLR
LAX,2026-03-12 00:53,63.00,55.00,10.00,250.00,30.19,0.00,CLR
LAX,2026-03-12 01:53,61.00,55.00,9.00,260.00,30.19,0.00,CLR
LAX,2026-03-12 02:53,60.00,56.00,7.00,250.00,30.19,0.00,CLR
LAX,2026-03-12 03:53,60.00,56.00,6.00,240.00,30.19,0.00,CLR
LAX,2026-03-12 04:53,59.00,56.00,5.00,240.00,30.20,0.00,CLR
LAX,2026-03-12 05:53,60.00,56.00,3.00,190.00,30.21,0.00,CLR
LAX,2026-03-12 06:53,60.00,56.00,0.00,0.00,30.21,0.00,CLR
LAX,2026-03-12 07:53,59.00,56.00,0.00,0.00,30.21,0.00,CLR
LAX,2026-03-12 08:53,59.00,55.00,0.00,0.00,30.20,0.00,CLR
LAX,2026-03-12 09:53,58.00,55.00,3.00,40.00,30.19,0.00,CLR
LAX,2026-03-12 10:53,58.00,55.00,0.00,0.00,30.18,0.00,CLR
LAX,2026-03-12 11:53,58.00,54.00,0.00,0.00,30.17,0.00,CLR
LAX,2026-03-12 12:53,58.00,54.00,0.00,0.00,30.17,0.00,CLR
LAX,2026-03-12 13:53,60.00,51.00,5.00,40.00,30.17,0.00,CLR
LAX,2026-03-12 14:53,64.00,45.00,0.00,0.00,30.18,0.00,CLR
LAX,2026-03-12 15:53,69.00,48.00,3.00,null,30.19,0.00,CLR
LAX,2026-03-12 16:53,77.00,44.00,4.00,360.00,30.19,0.00,CLR
LAX,2026-03-12 17:53,81.00,43.00,0.00,0.00,30.18,0.00,CLR
LAX,2026-03-12 18:53,82.00,50.00,7.00,250.00,30.16,0.00,CLR
LAX,2026-03-12 19:53,80.00,52.00,9.00,270.00,30.13,0.00,FEW
LAX,2026-03-12 20:53,80.00,51.00,8.00,270.00,30.10,0.00,FEW
LAX,2026-03-12 21:53,80.00,49.00,9.00,270.00,30.07,0.00,FEW
LAX,2026-03-12 22:53,81.00,46.00,11.00,260.00,30.05,0.00,FEW
LAX,2026-03-12 23:53,79.00,49.00,11.00,260.00,30.03,0.00,FEW
LAX,2026-03-13 00:53,76.00,47.00,10.00,250.00,30.01,0.00,FEW
LAX,2026-03-13 01:53,70.00,51.00,7.00,250.00,30.01,0.00,FEW
LAX,2026-03-13 02:53,69.00,52.00,3.00,240.00,30.01,0.00,FEW
LAX,2026-03-13 03:53,69.00,52.00,0.00,0.00,30.02,0.00,CLR
LAX,2026-03-13 04:53,69.00,52.00,3.00,150.00,30.01,0.00,CLR
LAX,2026-03-13 05:53,71.00,49.00,3.00,80.00,30.02,0.00,CLR
LAX,2026-03-13 06:53,71.00,49.00,0.00,0.00,30.01,0.00,CLR
LAX,2026-03-13 07:53,76.00,39.00,3.00,null,29.99,0.00,CLR
LAX,2026-03-13 08:53,68.00,43.00,0.00,0.00,30.01,0.00,CLR
LAX,2026-03-13 09:53,65.00,44.00,0.00,0.00,29.99,0.00,CLR
LAX,2026-03-13 10:53,65.00,42.00,3.00,50.00,29.97,0.00,FEW
LAX,2026-03-13 11:53,66.00,40.00,3.00,60.00,29.96,0.00,FEW
LAX,2026-03-13 12:53,64.00,39.00,4.00,80.00,29.96,0.00,FEW
LAX,2026-03-13 13:53,63.00,41.00,5.00,90.00,29.97,0.00,FEW
LAX,2026-03-13 14:53,65.00,40.00,3.00,90.00,29.97,0.00,SCT
LAX,2026-03-13 15:53,71.00,41.00,4.00,80.00,29.99,0.00,SCT
LAX,2026-03-13 16:53,77.00,38.00,4.00,null,29.99,0.00,SCT
LAX,2026-03-13 17:53,82.00,38.00,0.00,0.00,29.99,0.00,SCT
LAX,2026-03-13 18:53,86.00,36.00,0.00,0.00,29.98,0.00,FEW
LAX,2026-03-13 19:53,84.00,46.00,8.00,250.00,29.96,0.00,FEW
LAX,2026-03-13 20:53,77.00,50.00,10.00,270.00,29.95,0.00,FEW
LAX,2026-03-13 21:53,78.00,49.00,10.00,260.00,29.93,0.00,SCT
LAX,2026-03-13 22:53,76.00,46.00,11.00,270.00,29.91,0.00,SCT
LAX,2026-03-13 23:53,78.00,42.00,10.00,260.00,29.89,0.00,SCT
LAX,2026-03-14 00:53,76.00,40.00,9.00,260.00,29.88,0.00,BKN
LAX,2026-03-14 01:53,71.00,52.00,8.00,260.00,29.88,0.00,SCT
LAX,2026-03-14 02:53,67.00,51.00,4.00,250.00,29.89,0.00,BKN
LAX,2026-03-14 03:53,67.00,50.00,5.00,230.00,29.91,0.00,SCT
LAX,2026-03-14 04:53,69.00,48.00,5.00,220.00,29.90,0.00,SCT
LAX,2026-03-14 05:53,67.00,51.00,3.00,220.00,29.91,0.00,SCT
LAX,2026-03-14 06:53,65.00,52.00,3.00,130.00,29.91,0.00,SCT
LAX,2026-03-14 07:53,64.00,51.00,3.00,100.00,29.91,0.00,SCT
LAX,2026-03-14 08:53,64.00,50.00,0.00,0.00,29.91,0.00,SCT
LAX,2026-03-14 09:53,61.00,49.00,4.00,80.00,29.90,0.00,SCT
LAX,2026-03-14 10:53,60.00,49.00,0.00,0.00,29.90,0.00,FEW
LAX,2026-03-14 11:53,59.00,52.00,3.00,100.00,29.89,0.00,FEW
LAX,2026-03-14 12:53,59.00,56.00,4.00,80.00,29.89,0.00,FEW
LAX,2026-03-14 13:53,60.00,56.00,3.00,80.00,29.91,0.00,FEW
LAX,2026-03-14 14:53,61.00,57.00,3.00,60.00,29.92,0.00,FEW
LAX,2026-03-14 15:53,65.00,57.00,5.00,90.00,29.93,0.00,FEW
LAX,2026-03-14 16:53,72.00,51.00,6.00,100.00,29.95,0.00,FEW
LAX,2026-03-14 17:53,74.00,50.00,6.00,110.00,29.95,0.00,FEW
LAX,2026-03-14 18:53,78.00,48.00,5.00,130.00,29.94,0.00,FEW
LAX,2026-03-14 19:53,77.00,56.00,8.00,250.00,29.93,0.00,FEW
LAX,2026-03-14 20:53,69.00,58.00,13.00,270.00,29.93,0.00,FEW
LAX,2026-03-14 21:53,67.00,58.00,11.00,270.00,29.91,0.00,FEW
LAX,2026-03-14 22:53,66.00,57.00,9.00,270.00,29.91,0.00,FEW
LAX,2026-03-14 23:53,63.00,58.00,9.00,260.00,29.91,0.00,SCT
LAX,2026-03-15 00:53,64.00,57.00,6.00,280.00,29.90,0.00,SCT
LAX,2026-03-15 01:53,60.00,58.00,4.00,250.00,29.90,0.00,BKN
LAX,2026-03-15 02:53,59.00,57.00,6.00,240.00,29.92,0.00,BKN
LAX,2026-03-15 03:53,58.00,57.00,0.00,0.00,29.93,0.00,BKN
LAX,2026-03-15 04:53,60.00,57.00,3.00,null,29.94,0.00,FEW
LAX,2026-03-15 05:53,59.00,57.00,4.00,110.00,29.96,0.00,FEW
LAX,2026-03-15 06:53,58.00,56.00,8.00,100.00,29.97,0.00,FEW
LAX,2026-03-15 07:53,60.00,57.00,6.00,120.00,29.97,0.00,BKN
LAX,2026-03-15 08:53,59.00,56.00,5.00,100.00,29.97,0.00,BKN
LAX,2026-03-15 09:53,59.00,56.00,5.00,90.00,29.96,0.00,BKN
